State,District,Type,School,Email
Utah,Alpine School District,Elementary School,Mountain Trails Elementary,moun***@gmail.com
Utah,Alpine School District,Elementary School,North Point Elementary,macg***@msn.com
Utah,Alpine School District,Elementary School,North Point Elementary,awpa***@gmail.com
Utah,Alpine School District,Elementary School,Orchard Elementary,pres***@orchardpta.org
Utah,Alpine School District,Elementary School,Orchard Elementary,secr***@orchardpta.org
Utah,Alpine School District,Elementary School,Orem Elementary,stew***@gmail.com
Utah,Alpine School District,Elementary School,Orem Elementary,orem***@gmail.com
Utah,Alpine School District,Elementary School,Parkside Elementary,park***@gmail.com
Utah,Alpine School District,Elementary School,Pony Express Elementary,pony***@gmail.com
Utah,Alpine School District,Elementary School,Ridgeline Elementary,pta.***@gmail.com
Utah,Alpine School District,Elementary School,River Rock Elementary,rive***@gmail.com
Utah,Alpine School District,Elementary School,Riverview Elementary,pres***@riverviewpta.org
Utah,Alpine School District,Elementary School,Sage Hills Elementary,Sage***@gmail.com
Utah,Alpine School District,Elementary School,Shelley Elementary,emil***@gmail.com
Utah,Alpine School District,Elementary School,Shelley Elementary,kase***@gmail.com
Utah,Alpine School District,Elementary School,Silver Lake Elementary,pta.***@gmail.com
Utah,Alpine School District,Elementary School,Snow Springs Elementary,snow***@gmail.com
Utah,Alpine School District,Elementary School,Springside Elementary,spri***@gmail.com
Utah,Alpine School District,Elementary School,Thunder Ridge Elementary,rapt***@gmail.com
Utah,Alpine School District,Elementary School,Trailside Elementary,trai***@gmail.com
Utah,Alpine School District,Elementary School,Traverse Mountain Elementary,ptat***@gmail.com
Utah,Alpine School District,Elementary School,Westfield Elementary,wete***@gmail.com
Utah,Alpine School District,Elementary School,Westmore Elementary,ptaw***@gmail.com
Utah,Alpine School District,Elementary School,Windsor Elementary,wind***@gmail.com
Utah,Alpine School District,Middle School,American Fork Junior,krov***@gmail.com
Utah,Alpine School District,Middle School,American Fork Junior,juli***@gmail.com
Utah,Alpine School District,Middle School,Canyon View Junior,CVJH***@gmail.com
Utah,Alpine School District,Middle School,Lake Mountain Middle,keay***@gmail.com
Utah,Alpine School District,Middle School,Lake Mountain Middle,mmgo***@yahoo.com
Utah,Alpine School District,Middle School,Lakeridge Junior,ptsa***@gmail.com
Utah,Alpine School District,Middle School,Mountain Ridge Junior,amyl***@yahoo.com
Utah,Alpine School District,Middle School,Mountain Ridge Junior,kirs***@yahoo.com
Utah,Alpine School District,Middle School,Orem Junior,Orem***@gmail.com
Utah,Alpine School District,Middle School,Sage Canyon Middle,sage***@gmail.com
Utah,Alpine School District,Middle School,Sage Canyon Middle,sage***@gmail.com
Utah,Alpine School District,Middle School,Timberline Middle,timb***@gmail.com
Utah,Alpine School District,Middle School,Viewpoint Middle,View***@gmail.com
Utah,Alpine School District,Middle School,Willowcreek Middle,shan***@alpinedistrict.org
Utah,Alpine School District,High School,American Fork High,jenk***@yahoo.com
Utah,Alpine School District,High School,Cedar Valley High,cvhs***@gmail.com
Utah,Alpine School District,High School,Lehi High,nata***@gmail.com
Utah,Alpine School District,High School,Lehi High,pans***@gmail.com
Utah,Alpine School District,High School,Orem High,orem***@gmail.com
Utah,Alpine School District,High School,Skyridge High,skyr***@gmail.com
Utah,Alpine School District,High School,Timpanogos High,twol***@gmail.com
Utah,Box Elder School District,Elementary School,Century Elementary,harr***@gmail.com
Utah,Box Elder School District,Elementary School,North Park Elementary,nort***@gmail.com
Utah,Cache County School District,Elementary School,Canyon Elementary School,cany***@gmail.com
Utah,Cache County School District,Elementary School,Greenville Elementary School, gre***@gmail.com
Utah,Cache County School District,Elementary School,Heritage Elementary School,kaki***@gmail.com
Utah,Cache County School District,Elementary School,Heritage Elementary School,jenn***@gmail.com
Utah,Cache County School District,Elementary School,Millville Elementary School,mill***@gmail.com
Utah,Cache County School District,Elementary School,Mountainside Elementary School,ptam***@gmail.com
Utah,Cache County School District,Elementary School,Nibley Elementary School,nibl***@gmail.com
Utah,Cache County School District,Elementary School,North Park Elementary School,npkn***@gmail.com
Utah,Cache County School District,Elementary School,Providence Elementary School,prov***@gmail.com
Utah,Cache County School District,Elementary School,Summit Elementary School,summ***@gmail.com
Utah,Cache County School District,Elementary School,Wellsville Elementary School,wolf***@gmail.com
Utah,Cache County School District,Elementary School,White Pine Elementary School,ptap***@gmail.com
Utah,Cache County School District,Middle School,South Cache Middle School,audr***@ccsdut.org
Utah,Cache County School District,Middle School,Spring Creek Middle School,spri***@gmail.com
Utah,Cache County School District,High School,Green Canyon High School,gree***@gmail.com
Utah,Cache County School District,High School,Mountain Crest High School,mcpa***@gmail.com
Utah,Cache County School District,High School,Ridgeline High School,ridg***@gmail.com
Utah,Cache County School District,High School,Sky View High School,svhs***@gmail.com
Utah,Davis School District,Elementary School,Adams Elementary,PTA.***@gmail.com
Utah,Davis School District,Elementary School,Bluff Ridge Elementary,bluf***@gmail.com 
Utah,Davis School District,Elementary School,Boulton Elementary,sara***@comcast.net
Utah,Davis School District,Elementary School,Bountiful Elementary,boun***@gmail.com
Utah,Davis School District,Elementary School,Buffalo Point Elementary,awat***@dsdmail.net
Utah,Davis School District,Elementary School,Buffalo Point Elementary,surf***@yahoo.com
Utah,Davis School District,Elementary School,Burton Elementary,ptob***@gmail.com
Utah,Davis School District,Elementary School,Canyon Creek Elementary,cany***@gmail.com
Utah,Davis School District,Elementary School,Centerville Elementary,ptac***@gmail.com
Utah,Davis School District,Elementary School,Columbia Elementary,pta.***@gmail.com
Utah,Davis School District,,Davis Connect K-6 Online School,davi***@dsdmail.net
Utah,Davis School District,Elementary School,Doxey Elementary,char***@gmail.com
Utah,Davis School District,Elementary School,Ellison Park Elementary,Elli***@gmail.com
Utah,Davis School District,Elementary School,Foxboro Elementary,foxb***@gmail.com
Utah,Davis School District,Elementary School,Holbrook Elementary,tabi***@gmail.com
Utah,Davis School District,Elementary School,Holbrook Elementary,ylam***@gmail.com
Utah,Davis School District,Elementary School,Holt Elementary,holt***@gmail.com
Utah,Davis School District,Elementary School,Kay's Creek Elementary,Kays***@gmail.com
Utah,Davis School District,Elementary School,King Elementary,egki***@gmail.com
Utah,Davis School District,Elementary School,Knowlton Elementary,know***@gmail.com
Utah,Davis School District,Elementary School,Lakeside Elementary,lake***@gmail.com
Utah,Davis School District,Elementary School,Meadowbrook Elementary,Hans***@gmail.com
Utah,Davis School District,Elementary School,Meadowbrook Elementary,Cham***@icloud.com
Utah,Davis School District,Elementary School,Mountain View Elementary,Mvep***@gmail.com
Utah,Davis School District,Elementary School,Muir Elementary,tama***@gmail.com
Utah,Davis School District,Elementary School,Muir Elementary,heid***@yahoo.com
Utah,Davis School District,Elementary School,Oak Hills Elementary,ptao***@gmail.com
Utah,Davis School District,Elementary School,Parkside Elementary,park***@gmail.com
Utah,Davis School District,Elementary School,Sand Springs Elementary,sand***@gmail.com
Utah,Davis School District,Elementary School,South Weber Elementary,SoWe***@gmail.com
Utah,Davis School District,Elementary School,Stewart Elementary,stew***@dsdmail.net
Utah,Davis School District,Elementary School,Sunburst Elementary,beck***@gmail.com
Utah,Davis School District,Elementary School,Sunburst Elementary,gosu***@yahoo.com
Utah,Davis School District,Elementary School,Syracuse Elementary,syra***@gmail.com
Utah,Davis School District,Elementary School,Valley View Elementary,Vall***@gmail.com
Utah,Davis School District,High School,Centennial Junior High,dang***@rocketmail.com
Utah,Davis School District,High School,Centennial Junior High,rowe***@hotmail.com
Utah,Davis School District,High School,Fairfield Junior High,regi***@utahpta.org
Utah,Davis School District,High School,Kaysville Junior High,heat***@gmail.com
Utah,Davis School District,High School,Millcreek Junior High,mist***@comcast.net
Utah,Davis School District,High School,Mueller Park Junior High,muel***@gmail.com
Utah,Davis School District,High School,North Davis Junior High,tglo***@gmail.com
Utah,Davis School District,High School,North Layton Junior High,ahib***@gmail.com
Utah,Davis School District,High School,North Layton Junior High,emil***@hotmail.com
Utah,Davis School District,High School,Shoreline Junior High,stac***@yahoo.com
Utah,Davis School District,High School,Shoreline Junior High,moni***@gmail.com
Utah,Davis School District,High School,Bountiful High,boun***@gmail.com
Utah,Davis School District,High School,Davis High,wikk***@gmail.com
Utah,Davis School District,High School,Davis High,live***@hotmail.com
Utah,Davis School District,High School,Farmington High,fhsp***@gmail.com
Utah,Davis School District,High School,Layton High,mary***@gmail.com
Utah,Davis School District,High School,Layton High,blak***@gmail.com
Utah,Davis School District,High School,Syracuse High,wnel***@dsdmail.net
Utah,Davis School District,High School,Syracuse High,summ***@gmail.com
Utah,Davis School District,High School,Viewmont High,View***@gmail.com
Utah,Granite School District,Elementary School,Academy Park,acad***@gmail.com
Utah,Granite School District,Elementary School,Armstrong Academy,neil***@gmail.com
Utah,Granite School District,Elementary School,"Bacchus, Thomas W.",aner***@graniteschools.org
Utah,Granite School District,Elementary School,Bennion,benn***@gmail.com
Utah,Granite School District,Elementary School,"Bridger, Jim",brid***@gmail.com
Utah,Granite School District,Elementary School,Copper Hills,cast***@gmail.com
Utah,Granite School District,Elementary School,Copper Hills,adri***@yahoo.com
Utah,Granite School District,Elementary School,Cottonwood,cott***@gmail.com
Utah,Granite School District,Elementary School,Diamond Ridge,diam***@gmail.com
Utah,Granite School District,Elementary School,Diamond Ridge,mrsb***@yahoo.com
Utah,Granite School District,Elementary School,"Driggs, Howard R.",ptad***@gmail.com
Utah,Granite School District,Elementary School,Eastwood,pta.***@gmail.com
Utah,Granite School District,Elementary School,Elk Run,elkr***@gmail.com
Utah,Granite School District,Elementary School,"Gourley, David",saun***@gmail.com
Utah,Granite School District,Elementary School,"Gourley, David",elli***@gmail.com
Utah,Granite School District,Elementary School,Hillsdale,asor***@gmail.com
Utah,Granite School District,Elementary School,Hillside,hill***@gmail.com
Utah,Granite School District,Elementary School,Hunter,hunt***@gmail.com
